,Costs
7113,75778.0
7114,75697.0
7115,77785.0
7116,77821.0
7117,78496.0
7118,77263.0
7119,76660.0
7120,76615.0
7121,78046.0
7122,79099.0
7123,78532.0
7124,77929.0
7125,76633.0
7126,78811.0
7127,77470.0
7128,78064.0
7129,79423.0
7130,77542.0
7131,80278.0
7132,78307.0
7133,76561.0
7134,76057.0
7135,77974.0
7136,77659.0
7137,77371.0
7138,77029.0
7139,80359.0
7140,79747.0
7141,75967.0
7142,78316.0
7143,77533.0
7144,75886.0
7145,78172.0
7146,74599.0
7147,77884.0
7148,74608.0
7149,77119.0
7150,77353.0
7151,79216.0
7152,77596.0
7153,76336.0
7154,77362.0
7155,78586.0
7156,76606.0
7157,78424.0
7158,77983.0
7159,75202.0
7160,80566.0
7161,77785.0
7162,74158.0
7163,79540.0
7164,79252.0
7165,75130.0
7166,76957.0
7167,74122.0
7168,74257.0
7169,77749.0
7170,75400.0
7171,75373.0
7172,79009.0
7173,77533.0
7174,77578.0
7175,77002.0
7176,76831.0
7177,77821.0
7178,78262.0
7179,74833.0
7180,80602.0
7181,78064.0
7182,77578.0
7183,78784.0
7184,78730.0
7185,77299.0
7186,78748.0
7187,77380.0
7188,79216.0
7189,78244.0
7190,77956.0
7191,78712.0
7192,79846.0
7193,77029.0
7194,77488.0
7195,78667.0
7196,76381.0
7197,77983.0
7198,76102.0
7199,76705.0
7200,74950.0
7201,75904.0
7202,80539.0
7203,74572.0
7204,75940.0
7205,77830.0
7206,74806.0
7207,78091.0
7208,78685.0
7209,75544.0
7210,76651.0
7211,78352.0
7212,76453.0
7213,78658.0
7214,79216.0
7215,77983.0
7216,76840.0
7217,78550.0
7218,79891.0
7219,74923.0
7220,77623.0
7221,80989.0
7222,76786.0
7223,78361.0
7224,76696.0
7225,79963.0
7226,76714.0
7227,78001.0
7228,77803.0
7229,76768.0
7230,73375.0
7231,75661.0
7232,74635.0
7233,77119.0
7234,76849.0
7235,75670.0
7236,75940.0
7237,77137.0
7238,78028.0
7239,77272.0
7240,77038.0
7241,75823.0
7242,76921.0
7243,76075.0
7244,78766.0
7245,76300.0
7246,79648.0
7247,74851.0
7248,76147.0
7249,78388.0
7250,79900.0
7251,78082.0
7252,75517.0
7253,77407.0
7254,77155.0
7255,77605.0
7256,77614.0
7257,78154.0
7258,76777.0
7259,78001.0
7260,75940.0
7261,77488.0
7262,76597.0
7263,77209.0
7264,80233.0
7265,75787.0
7266,77425.0
7267,76723.0
7268,76255.0
7269,76534.0
7270,78982.0
7271,75130.0
7272,75940.0
7273,76345.0
7274,75787.0
7275,75319.0
7276,77038.0
7277,77398.0
7278,74365.0
7279,76183.0
7280,78055.0
7281,78298.0
7282,76210.0
7283,77866.0
7284,75409.0
7285,78703.0
7286,76669.0
7287,77902.0
7288,76669.0
7289,80899.0
7290,78334.0
7291,78514.0
7292,76858.0
7293,78892.0
7294,77164.0
7295,75517.0
7296,77758.0
7297,80548.0
7298,77911.0
7299,79306.0
7300,80368.0
7301,75148.0
7302,77758.0
7303,76984.0
7304,80467.0
7305,78622.0
7306,79279.0
7307,75229.0
7308,76696.0
7309,77056.0
7310,76588.0
7311,77965.0
7312,79540.0
7313,77785.0
7314,77596.0
7315,79378.0
7316,78172.0
7317,78109.0
7318,75868.0
7319,76525.0
7320,77632.0
7321,78244.0
7322,76471.0
7323,76066.0
7324,75868.0
7325,74212.0
7326,75859.0
7327,79036.0
7328,76813.0
7329,76138.0
7330,74923.0
7331,79576.0
7332,76507.0
7333,77929.0
7334,78577.0
7335,79297.0
7336,78073.0
7337,78343.0
7338,77398.0
7339,78829.0
7340,78316.0
7341,75427.0
7342,74869.0
7343,77947.0
7344,78019.0
7345,79135.0
7346,75589.0
7347,76516.0
7348,78451.0
7349,78685.0
7350,76831.0
7351,74095.0
7352,73915.0
7353,76831.0
7354,76390.0
7355,78748.0
7356,76696.0
7357,74095.0
7358,75778.0
7359,73132.0
7360,77137.0
7361,76120.0
7362,74959.0
7363,78361.0
7364,77542.0
7365,77326.0
7366,76363.0
7367,78568.0
7368,75967.0
7369,78469.0
7370,77668.0
7371,79000.0
7372,80584.0
7373,76750.0
7374,75697.0
7375,77227.0
7376,78982.0
7377,77182.0
7378,76678.0
7379,78802.0
7380,77011.0
7381,74500.0
7382,76966.0
7383,79027.0
7384,74086.0
7385,78379.0
7386,75652.0
7387,76894.0
7388,79225.0
7389,75607.0
7390,79243.0
7391,75724.0
7392,75922.0
7393,77191.0
7394,76111.0
7395,78199.0
7396,76021.0
7397,79252.0
7398,79207.0
7399,76201.0
7400,79720.0
7401,77551.0
7402,76408.0
7403,80296.0
7404,74743.0
7405,76309.0
7406,78433.0
7407,76273.0
7408,78577.0
7409,76480.0
7410,77974.0
7411,76210.0
7412,76687.0
7413,79774.0
7414,75958.0
7415,75256.0
7416,77578.0
7417,78136.0
7418,77740.0
7419,76903.0
7420,76741.0
7421,77029.0
7422,76372.0
7423,78217.0
7424,77218.0
7425,77965.0
7426,77659.0
7427,76777.0
7428,76894.0
7429,77362.0
7430,74635.0
7431,76192.0
7432,75526.0
7433,76498.0
7434,75724.0
7435,75391.0
7436,80278.0
7437,77011.0
7438,78595.0
7439,77614.0
7440,76327.0
7441,77911.0
7442,78019.0
7443,78496.0
7444,76327.0
7445,76372.0
7446,78982.0
7447,78766.0
7448,77119.0
7449,79639.0
7450,78442.0
7451,76426.0
7452,75868.0
7453,76894.0
7454,78154.0
7455,76858.0
7456,76867.0
7457,73690.0
7458,79657.0
7459,77425.0
7460,78343.0
7461,77992.0
7462,75526.0
7463,80971.0
7464,79378.0
7465,75625.0
7466,78397.0
7467,77002.0
7468,78955.0
7469,81151.0
7470,78541.0
7471,78739.0
7472,77353.0
7473,78073.0
7474,80008.0
7475,76579.0
7476,77137.0
7477,80305.0
7478,75868.0
7479,74212.0
7480,78712.0
7481,78964.0
7482,75373.0
7483,78748.0
7484,76903.0
7485,78163.0
7486,77803.0
7487,76183.0
7488,81007.0
7489,80107.0
7490,74797.0
7491,75535.0
7492,80440.0
7493,77164.0
7494,77686.0
7495,78235.0
7496,75301.0
7497,78145.0
7498,76795.0
7499,78316.0
7500,77227.0
7501,78622.0
7502,77380.0
7503,78316.0
7504,74599.0
7505,78370.0
7506,76615.0
7507,78307.0
7508,78316.0
7509,79000.0
7510,79468.0
7511,78451.0
7512,78883.0
7513,76759.0
7514,75688.0
7515,78496.0
7516,77299.0
7517,79954.0
7518,75616.0
7519,75598.0
7520,77551.0
7521,77677.0
7522,76003.0
7523,72736.0
7524,78280.0
7525,79045.0
7526,78298.0
7527,77038.0
7528,77200.0
7529,76615.0
7530,76894.0
7531,78163.0
7532,77128.0
7533,76498.0
7534,75571.0
7535,77083.0
7536,78163.0
7537,77407.0
7538,76075.0
7539,76102.0
7540,78361.0
7541,77272.0
7542,76327.0
7543,75787.0
7544,78109.0
7545,73915.0
7546,79315.0
7547,78046.0
7548,77668.0
7549,75589.0
7550,79189.0
7551,78190.0
7552,74239.0
7553,74968.0
7554,78442.0
7555,75292.0
7556,79729.0
7557,78046.0
7558,78190.0
7559,77758.0
7560,80476.0
7561,76975.0
7562,76336.0
7563,80368.0
7564,79495.0
7565,77749.0
7566,77695.0
7567,77614.0
7568,76093.0
7569,78703.0
7570,76480.0
7571,77938.0
7572,79108.0
7573,79198.0
7574,78496.0
7575,79774.0
7576,77659.0
7577,77479.0
7578,77668.0
7579,76930.0
7580,78775.0
7581,76831.0
7582,76345.0
7583,78892.0
7584,77137.0
7585,77929.0
7586,77263.0
7587,78973.0
7588,76435.0
7589,76678.0
7590,73618.0
7591,79630.0
7592,77245.0
7593,78649.0
7594,79459.0
7595,77029.0
7596,80161.0
7597,79981.0
7598,72268.0
7599,77794.0
7600,77263.0
7601,76579.0
7602,77263.0
7603,77560.0
7604,79918.0
7605,76831.0
7606,77875.0
7607,80620.0
7608,77713.0
7609,78586.0
7610,75634.0
7611,75490.0
7612,76984.0
7613,75166.0
7614,77434.0
7615,77335.0
7616,76399.0
7617,76669.0
7618,77461.0
7619,75679.0
7620,79063.0
7621,75886.0
7622,77155.0
7623,75634.0
7624,76660.0
7625,77893.0
7626,77218.0
7627,78280.0
7628,76390.0
7629,78199.0
7630,78712.0
7631,78208.0
7632,77623.0
7633,76921.0
7634,78703.0
7635,75130.0
7636,78271.0
7637,76192.0
7638,78451.0
7639,78154.0
7640,79333.0
7641,73951.0
7642,75697.0
7643,76048.0
7644,78271.0
7645,77983.0
7646,77947.0
7647,77596.0
7648,76606.0
7649,76768.0
7650,78712.0
7651,79009.0
7652,79549.0
7653,76741.0
7654,73627.0
7655,77974.0
7656,79342.0
7657,77668.0
7658,80467.0
7659,76615.0
7660,75211.0
7661,75562.0
7662,74059.0
7663,77677.0
7664,76354.0
7665,77893.0
7666,76939.0
7667,75382.0
7668,77830.0
7669,75877.0
7670,76246.0
7671,77290.0
7672,75814.0
7673,78721.0
7674,79738.0
7675,77308.0
7676,76336.0
7677,76588.0
7678,78010.0
7679,76714.0
7680,77749.0
7681,77740.0
7682,78190.0
7683,77191.0
7684,78064.0
7685,76939.0
7686,76543.0
7687,78577.0
7688,79603.0
7689,78226.0
7690,75283.0
7691,76876.0
7692,77542.0
7693,76786.0
7694,80908.0
7695,75625.0
7696,79270.0
7697,76912.0
7698,77596.0
7699,74536.0
7700,78739.0
7701,78928.0
7702,78829.0
7703,74914.0
7704,77308.0
7705,79297.0
7706,76255.0
7707,76957.0
7708,78730.0
7709,77704.0
7710,79315.0
7711,77713.0
7712,76498.0
7713,77560.0
7714,76930.0
7715,77650.0
7716,77542.0
7717,75022.0
7718,79000.0
7719,78487.0
7720,77281.0
7721,79855.0
7722,80035.0
7723,78397.0
7724,79378.0
7725,76345.0
7726,75598.0
7727,79297.0
7728,79072.0
7729,76984.0
7730,77029.0
7731,76903.0
7732,78667.0
7733,76804.0
7734,75760.0
7735,78325.0
7736,80845.0
7737,77479.0
7738,78703.0
7739,75517.0
7740,75976.0
7741,76741.0
7742,78856.0
7743,75913.0
7744,75337.0
7745,77677.0
7746,77785.0
7747,78118.0
7748,78010.0
7749,79657.0
7750,77497.0
7751,76993.0
7752,75805.0
7753,79783.0
7754,76903.0
7755,76030.0
7756,77461.0
7757,75400.0
7758,74257.0
7759,78784.0
7760,79477.0
7761,78649.0
7762,75049.0
7763,76174.0
7764,77227.0
7765,77434.0
7766,75616.0
7767,76462.0
7768,76507.0
7769,77371.0
7770,78595.0
7771,76759.0
7772,78631.0
7773,77515.0
7774,74617.0
7775,77713.0
7776,76957.0
7777,81466.0
7778,74401.0
7779,78334.0
7780,77749.0
7781,75544.0
7782,77848.0
7783,76300.0
7784,76336.0
7785,78190.0
7786,77254.0
7787,77551.0
7788,77983.0
7789,78775.0
7790,77254.0
7791,73537.0
7792,78586.0
7793,77614.0
7794,77389.0
7795,77164.0
7796,79108.0
7797,78262.0
7798,78658.0
7799,78901.0
7800,78208.0
7801,78613.0
7802,78784.0
7803,78271.0
7804,76003.0
7805,76948.0
7806,77182.0
7807,77587.0
7808,78757.0
7809,77974.0
7810,75994.0
7811,77614.0
7812,80431.0
7813,76453.0
7814,77875.0
7815,76579.0
7816,78514.0
7817,80008.0
7818,79225.0
7819,76543.0
7820,77317.0
7821,79882.0
7822,76363.0
7823,78451.0
7824,76399.0
7825,78685.0
7826,73852.0
7827,76507.0
7828,73033.0
7829,78073.0
7830,80548.0
7831,81547.0
7832,74896.0
7833,78838.0
7834,77101.0
7835,79090.0
7836,76606.0
7837,75661.0
7838,79423.0
7839,73762.0
7840,77533.0
7841,76939.0
7842,78163.0
7843,77362.0
7844,76552.0
7845,75481.0
7846,77830.0
7847,77551.0
7848,74797.0
7849,77488.0
7850,78037.0
7851,76651.0
7852,78676.0
7853,76588.0
7854,79585.0
7855,76336.0
7856,76984.0
7857,76993.0
7858,77524.0
7859,77326.0
7860,79612.0
7861,77713.0
7862,78154.0
7863,75715.0
7864,76669.0
7865,79720.0
7866,75661.0
7867,76813.0
7868,77371.0
7869,76912.0
7870,76723.0
7871,76435.0
7872,79945.0
7873,76876.0
7874,74932.0
7875,79450.0
7876,78928.0
7877,75166.0
7878,77911.0
7879,76642.0
7880,75157.0
7881,74779.0
7882,77218.0
7883,78838.0
7884,77920.0
7885,77974.0
7886,76336.0
7887,74986.0
7888,77506.0
7889,79900.0
7890,77002.0
7891,75967.0
7892,76174.0
7893,76849.0
7894,78703.0
7895,76363.0
7896,75895.0
7897,79486.0
7898,77443.0
7899,76822.0
7900,78028.0
7901,76381.0
7902,77839.0
7903,77794.0
7904,77704.0
7905,76930.0
7906,78820.0
7907,76633.0
7908,79819.0
7909,76804.0
7910,77857.0
7911,77902.0
7912,75472.0
7913,78550.0
7914,77137.0
7915,78622.0
7916,78901.0
7917,80116.0
7918,77632.0
7919,77380.0
7920,77704.0
7921,77299.0
7922,78514.0
7923,77569.0
7924,77560.0
7925,79045.0
7926,75940.0
7927,75229.0
7928,79144.0
7929,76417.0
7930,78046.0
7931,77929.0
7932,77182.0
7933,81106.0
7934,78019.0
7935,76363.0
7936,79621.0
7937,78676.0
7938,78190.0
7939,74176.0
7940,78937.0
7941,77182.0
7942,75067.0
7943,77461.0
7944,76687.0
7945,76237.0
7946,77371.0
7947,75274.0
7948,75940.0
7949,79405.0
7950,76138.0
7951,76903.0
7952,74572.0
7953,79630.0
7954,76759.0
7955,74302.0
7956,78937.0
7957,78001.0
7958,75454.0
7959,74986.0
7960,77407.0
7961,77830.0
7962,80665.0
7963,78253.0
7964,79801.0
7965,78928.0
7966,76813.0
7967,75607.0
7968,74860.0
7969,81916.0
7970,75256.0
7971,73132.0
7972,77785.0
7973,75976.0
7974,77749.0
7975,78253.0
7976,76093.0
7977,77875.0
7978,75607.0
7979,77704.0
7980,78118.0
7981,77128.0
7982,76093.0
7983,79009.0
7984,75130.0
7985,75823.0
7986,75040.0
7987,78226.0
7988,77425.0
7989,77731.0
7990,77308.0
7991,77182.0
7992,79639.0
7993,76894.0
7994,78739.0
7995,76318.0
7996,78649.0
7997,78163.0
7998,76012.0
7999,78343.0
8000,78019.0
8001,77965.0
8002,76813.0
8003,76264.0
8004,77443.0
8005,80179.0
8006,78847.0
8007,77407.0
8008,76651.0
8009,77263.0
8010,76138.0
8011,77425.0
8012,75697.0
8013,75364.0
8014,77488.0
8015,77272.0
8016,79999.0
8017,76534.0
8018,73681.0
8019,78325.0
8020,76984.0
8021,78523.0
8022,78550.0
8023,78946.0
8024,78559.0
8025,75931.0
8026,77722.0
8027,78451.0
8028,75823.0
8029,76624.0
8030,78190.0
8031,80359.0
8032,79036.0
8033,80674.0
8034,78649.0
8035,78523.0
8036,79180.0
8037,77461.0
8038,77326.0
8039,77974.0
8040,78001.0
8041,77173.0
8042,75823.0
8043,77452.0
8044,75805.0
8045,75976.0
8046,77785.0
8047,77884.0
8048,80629.0
8049,77074.0
8050,76435.0
8051,76597.0
8052,77326.0
8053,77263.0
8054,74518.0
8055,76453.0
8056,77389.0
8057,75625.0
8058,79558.0
8059,78928.0
8060,80737.0
8061,78316.0
8062,77389.0
8063,78190.0
8064,78964.0
8065,78433.0
8066,77650.0
8067,77479.0
8068,77758.0
8069,74131.0
8070,77218.0
8071,75058.0
8072,78100.0
8073,76390.0
8074,80098.0
8075,78217.0
8076,77767.0
8077,77164.0
8078,75139.0
8079,76093.0
8080,75733.0
8081,77812.0
8082,78190.0
8083,79738.0
8084,78289.0
8085,78352.0
8086,76858.0
8087,74959.0
8088,78262.0
8089,78235.0
8090,76786.0
8091,76111.0
8092,77389.0
8093,76273.0
8094,76309.0
8095,75742.0
8096,79054.0
8097,80341.0
8098,79423.0
8099,77047.0
8100,77830.0
8101,74833.0
8102,75562.0
8103,77209.0
8104,76120.0
8105,78163.0
8106,78703.0
8107,76219.0
8108,78037.0
8109,77038.0
8110,78586.0
8111,78370.0
8112,77200.0
8113,78001.0
8114,77416.0
8115,76210.0
8116,78451.0
8117,77128.0
8118,78127.0
8119,78046.0
8120,78532.0
8121,80179.0
8122,80620.0
8123,78433.0
8124,80026.0
8125,76057.0
8126,79558.0
8127,80953.0
8128,77740.0
8129,77884.0
8130,77245.0
8131,79936.0
8132,76066.0
8133,73375.0
8134,78460.0
8135,78928.0
8136,79189.0
8137,76867.0
8138,76246.0
8139,77011.0
8140,73870.0
8141,77587.0
8142,76993.0
8143,76084.0
8144,79612.0
8145,78325.0
8146,77776.0
8147,76498.0
8148,76174.0
8149,77758.0
8150,78739.0
8151,78577.0
8152,76417.0
8153,76120.0
8154,77884.0
8155,78280.0
8156,77479.0
8157,74923.0
8158,78595.0
8159,76264.0
8160,76750.0
8161,79495.0
8162,76498.0
8163,76732.0
8164,79216.0
8165,77452.0
8166,80548.0
8167,75409.0
8168,78694.0
8169,78136.0
8170,76282.0
8171,77191.0
8172,78937.0
8173,78343.0
8174,76210.0
8175,78541.0
8176,79270.0
8177,76507.0
8178,76192.0
8179,75940.0
8180,77830.0
8181,78010.0
8182,75265.0
8183,77227.0
8184,78037.0
8185,77119.0
8186,75229.0
8187,75229.0
8188,79252.0
8189,79486.0
8190,77056.0
8191,78469.0
8192,74563.0
8193,79261.0
8194,75670.0
8195,78019.0
8196,77047.0
8197,79063.0
8198,75553.0
8199,77110.0
8200,77434.0
8201,81691.0
8202,76336.0
8203,77794.0
8204,79558.0
8205,75742.0
8206,78658.0
8207,76390.0
8208,78505.0
8209,78073.0
8210,75256.0
8211,76741.0
8212,78154.0
8213,75454.0
8214,78064.0
8215,81232.0
8216,74122.0
8217,75652.0
8218,76174.0
8219,76507.0
8220,77371.0
8221,77056.0
8222,77479.0
8223,75319.0
8224,78892.0
8225,75751.0
8226,77587.0
8227,77488.0
8228,76174.0
8229,76831.0
8230,76210.0
8231,78883.0
8232,73888.0
8233,75589.0
8234,76588.0
8235,78055.0
8236,78226.0
8237,78775.0
8238,76624.0
8239,78838.0
8240,78442.0
8241,78226.0
8242,75805.0
8243,75490.0
8244,77047.0
8245,77533.0
8246,78127.0
8247,77785.0
8248,77767.0
8249,75544.0
8250,77056.0
8251,76309.0
8252,79243.0
8253,77533.0
8254,77218.0
8255,76129.0
8256,75823.0
8257,79414.0
8258,78181.0
8259,80062.0
8260,80989.0
8261,76246.0
8262,75463.0
8263,76345.0
8264,75076.0
8265,81052.0
8266,78865.0
8267,74707.0
8268,74086.0
8269,76912.0
8270,78163.0
8271,77065.0
8272,78613.0
8273,77128.0
8274,76930.0
8275,78478.0
8276,79603.0
8277,79900.0
8278,78703.0
8279,79495.0
8280,75679.0
8281,78964.0
8282,76732.0
8283,78640.0
8284,76651.0
8285,76651.0
8286,79684.0
8287,79711.0
8288,75526.0
8289,78901.0
8290,76642.0
8291,78676.0
8292,80224.0
8293,79342.0
8294,76876.0
8295,80080.0
8296,76615.0
8297,75445.0
8298,76957.0
8299,77821.0
8300,76354.0
8301,76624.0
8302,76156.0
8303,78172.0
8304,76372.0
8305,74113.0
8306,78064.0
8307,77425.0
8308,78109.0
8309,80377.0
8310,75841.0
8311,77947.0
8312,77632.0
8313,78991.0
8314,77830.0
8315,75445.0
8316,77317.0
8317,77902.0
8318,77416.0
8319,80809.0
8320,76012.0
8321,75913.0
8322,78352.0
8323,79288.0
8324,77155.0
8325,75382.0
8326,77353.0
8327,73942.0
8328,78811.0
8329,75238.0
8330,77092.0
8331,76957.0
8332,74932.0
8333,79396.0
8334,77416.0
8335,77938.0
8336,78199.0
8337,74356.0
8338,78784.0
8339,77623.0
8340,75805.0
8341,75841.0
8342,79720.0
8343,77929.0
8344,79180.0
8345,74212.0
8346,81358.0
8347,77038.0
8348,77254.0
8349,76462.0
8350,77632.0
8351,75688.0
8352,74626.0
8353,76192.0
8354,78784.0
8355,73969.0
8356,75904.0
8357,76021.0
8358,75751.0
8359,74725.0
8360,79999.0
8361,76039.0
8362,76417.0
8363,76228.0
8364,78685.0
8365,78676.0
8366,78685.0
8367,78091.0
8368,76777.0
8369,73969.0
8370,78091.0
8371,77047.0
8372,77245.0
8373,76966.0
8374,76912.0
8375,77686.0
8376,76480.0
8377,77308.0
8378,77164.0
8379,73897.0
8380,78946.0
8381,77803.0
8382,79342.0
8383,76201.0
8384,77596.0
8385,77704.0
8386,78118.0
8387,76966.0
8388,76120.0
8389,78478.0
8390,75823.0
8391,76669.0
8392,78442.0
8393,75778.0
8394,76705.0
8395,78658.0
8396,77587.0
8397,76309.0
8398,75013.0
8399,74113.0
8400,75643.0
8401,78694.0
8402,78640.0
8403,74932.0
8404,75076.0
8405,77713.0
8406,75670.0
8407,74293.0
8408,77011.0
8409,76318.0
8410,78559.0
8411,77380.0
8412,76174.0
8413,77110.0
8414,76687.0
8415,77083.0
8416,75211.0
8417,77344.0
8418,80035.0
8419,78568.0
8420,76606.0
8421,76732.0
8422,76489.0
8423,78154.0
8424,78064.0
8425,76840.0
8426,77632.0
8427,78451.0
8428,74005.0
8429,76174.0
8430,76264.0
8431,78325.0
8432,77110.0
8433,76228.0
8434,77326.0
8435,73897.0
8436,78136.0
8437,77551.0
8438,76903.0
8439,78028.0
8440,77317.0
8441,76768.0
8442,78091.0
8443,76282.0
8444,76219.0
8445,77020.0
8446,78397.0
8447,76462.0
8448,78352.0
8449,78676.0
8450,78658.0
8451,76642.0
8452,76543.0
8453,77911.0
8454,78991.0
8455,76957.0
8456,78163.0
8457,75976.0
8458,75841.0
8459,76561.0
8460,78568.0
8461,76750.0
8462,79378.0
8463,79792.0
8464,78055.0
8465,76930.0
8466,74842.0
8467,75472.0
8468,79423.0
8469,76021.0
8470,77398.0
8471,78541.0
8472,77416.0
8473,79909.0
8474,78658.0
8475,78361.0
8476,76507.0
8477,78019.0
8478,76624.0
8479,78919.0
8480,74950.0
8481,76381.0
8482,74923.0
8483,75175.0
8484,82825.0
8485,79585.0
8486,75256.0
8487,76444.0
8488,74716.0
8489,79621.0
8490,77299.0
8491,77965.0
8492,78109.0
8493,78019.0
8494,77101.0
8495,74896.0
8496,76219.0
8497,79234.0
8498,78424.0
8499,75985.0
8500,79405.0
8501,76669.0
8502,78901.0
8503,76687.0
8504,77470.0
8505,76876.0
8506,77461.0
8507,75427.0
8508,76651.0
8509,73582.0
8510,80611.0
8511,76264.0
8512,78712.0
8513,75922.0
8514,76948.0
8515,76624.0
8516,78235.0
8517,77911.0
8518,77650.0
8519,76624.0
8520,75409.0
8521,77506.0
8522,77128.0
8523,76768.0
8524,75373.0
8525,77965.0
8526,76039.0
8527,75427.0
8528,74536.0
8529,77236.0
8530,78433.0
8531,77110.0
8532,80116.0
8533,74743.0
8534,77758.0
8535,76588.0
8536,79396.0
8537,78271.0
8538,77983.0
8539,76462.0
8540,78514.0
8541,76048.0
8542,79108.0
8543,79873.0
8544,76786.0
8545,77236.0
8546,78451.0
8547,78271.0
8548,76984.0
8549,74086.0
8550,79216.0
8551,76552.0
8552,76003.0
8553,74923.0
8554,75940.0
8555,76597.0
8556,79369.0
8557,76336.0
8558,76867.0
8559,79855.0
8560,78820.0
8561,77848.0
8562,77785.0
8563,74329.0
8564,77227.0
8565,74275.0
8566,81691.0
8567,76408.0
8568,74878.0
8569,77407.0
8570,76786.0
8571,77875.0
8572,76930.0
8573,79936.0
8574,80143.0
8575,78928.0
8576,78856.0
8577,81817.0
8578,78046.0
8579,75121.0
8580,75139.0
8581,77578.0
8582,77857.0
8583,77506.0
8584,76174.0
8585,80089.0
8586,79000.0
8587,75796.0
8588,75940.0
8589,77299.0
8590,76858.0
8591,77803.0
8592,77200.0
8593,76795.0
8594,74977.0
8595,77191.0
8596,79891.0
8597,77209.0
8598,78028.0
8599,74806.0
8600,79468.0
8601,78010.0
8602,80152.0
8603,77515.0
8604,75688.0
8605,77434.0
8606,76318.0
8607,79207.0
8608,77920.0
8609,77362.0
8610,75229.0
8611,79126.0
8612,77155.0
8613,75805.0
8614,79018.0
8615,78919.0
8616,77623.0
8617,75832.0
8618,77020.0
8619,76804.0
8620,81412.0
8621,77623.0
8622,79225.0
8623,77353.0
8624,76660.0
8625,76597.0
8626,77020.0
8627,77533.0
8628,76237.0
8629,77695.0
8630,77155.0
8631,75220.0
8632,74419.0
8633,77389.0
8634,75850.0
8635,76057.0
8636,78334.0
8637,76012.0
8638,79099.0
8639,76273.0
8640,80710.0
8641,77083.0
8642,75976.0
8643,75814.0
8644,76705.0
8645,75976.0
8646,79333.0
8647,77470.0
8648,80089.0
8649,77893.0
8650,76678.0
8651,79027.0
8652,78901.0
8653,77785.0
8654,77578.0
8655,76714.0
8656,76966.0
8657,77074.0
8658,78217.0
8659,73519.0
8660,75346.0
8661,77074.0
8662,76273.0
8663,76498.0
8664,79333.0
8665,76795.0
8666,77902.0
8667,78541.0
8668,75859.0
8669,77569.0
8670,77623.0
8671,77065.0
8672,79360.0
8673,76741.0
8674,79018.0
8675,80521.0
8676,76183.0
8677,77650.0
8678,78451.0
8679,75742.0
8680,79684.0
8681,75202.0
8682,80134.0
8683,78541.0
8684,78451.0
8685,78325.0
8686,74626.0
8687,79306.0
8688,77749.0
8689,77758.0
8690,76633.0
8691,80962.0
8692,77281.0
8693,79459.0
8694,78442.0
8695,78019.0
8696,79315.0
8697,77362.0
8698,79063.0
8699,75634.0
8700,79999.0
8701,75733.0
8702,78019.0
8703,77614.0
8704,76570.0
8705,78100.0
8706,76714.0
8707,79126.0
8708,76192.0
8709,77623.0
8710,78190.0
8711,79234.0
8712,78289.0
8713,78289.0
8714,78325.0
8715,75769.0
8716,75733.0
8717,80242.0
8718,78631.0
8719,77416.0
8720,80809.0
8721,80044.0
8722,76156.0
8723,76228.0
8724,77344.0
8725,77164.0
8726,75940.0
8727,79855.0
8728,78622.0
8729,77479.0
8730,79189.0
8731,80719.0
8732,76939.0
8733,78100.0
8734,75103.0
8735,76732.0
8736,75949.0
8737,80404.0
8738,75715.0
8739,76507.0
8740,77038.0
8741,76831.0
8742,75976.0
8743,77803.0
8744,79675.0
8745,78307.0
8746,77623.0
8747,78127.0
8748,79081.0
8749,76849.0
8750,78775.0
8751,76039.0
8752,78820.0
8753,74401.0
8754,75346.0
8755,76129.0
8756,79459.0
8757,78838.0
8758,78370.0
8759,77074.0
8760,78784.0
8761,78010.0
8762,76759.0
8763,76624.0
8764,75688.0
8765,79081.0
8766,76606.0
8767,79855.0
8768,75175.0
8769,78865.0
8770,78874.0
8771,78064.0
8772,77488.0
8773,79774.0
8774,76687.0
8775,78721.0
8776,76849.0
8777,76327.0
8778,78352.0
8779,76570.0
8780,76579.0
8781,79279.0
8782,75805.0
8783,78604.0
8784,78568.0
8785,74752.0
8786,78091.0
8787,77317.0
8788,77596.0
8789,77920.0
8790,79234.0
8791,79927.0
8792,78199.0
8793,75697.0
8794,77281.0
8795,75877.0
8796,75616.0
8797,73456.0
8798,73546.0
8799,76822.0
8800,78307.0
8801,78154.0
8802,77659.0
8803,75283.0
8804,76390.0
8805,79018.0
8806,76588.0
8807,76597.0
8808,78028.0
8809,78955.0
8810,76192.0
8811,74995.0
8812,74374.0
8813,74968.0
8814,76363.0
8815,76534.0
8816,78658.0
8817,75211.0
8818,77083.0
8819,76057.0
8820,77722.0
8821,75139.0
8822,81070.0
8823,77425.0
8824,75598.0
8825,75148.0
8826,77605.0
8827,80242.0
8828,77992.0
8829,74005.0
8830,78487.0
8831,75049.0
8832,79279.0
8833,77749.0
8834,74401.0
8835,76462.0
8836,79477.0
8837,76948.0
8838,76993.0
8839,74779.0
8840,76003.0
8841,77587.0
8842,78010.0
8843,80431.0
8844,75229.0
8845,76057.0
8846,76426.0
8847,77002.0
8848,78433.0
8849,76570.0
8850,77821.0
8851,77092.0
8852,78955.0
8853,76255.0
8854,77353.0
8855,80872.0
8856,75895.0
8857,79630.0
8858,76228.0
8859,76696.0
8860,77668.0
8861,73204.0
